"Keys Hs","Park Hill","OK","keys-hs-park-hill-ok","1"
"Keystone Central Ctc","Mill Hall","PA","keystone-central-ctc-mill-hall-pa","1"
"Keystone Christian Academy","Berryville","VA","keystone-christian-academy-berryville-va","1"
"Keystone Education Center Cs","Greenville","PA","keystone-education-center-cs-greenville-pa","1"
"Keystone Heights Junior/Senior High","Keystone Heights","FL","keystone-heights-junior-senior-high-keystone-heights-fl","1"
"Keystone High School","Lagrange","OH","keystone-high-school-lagrange-oh","1"
"Keystone Jshs","Knox","PA","keystone-jshs-knox-pa","1"
"Keystone Montessori Charter School","Phoenix","AZ","keystone-montessori-charter-school-phoenix-az","1"
"Keystone National High School","Miami","FL","keystone-national-high-school-miami-fl","1"
"Keystone Oaks Hs","Pittsburgh","PA","keystone-oaks-hs-pittsburgh-pa","1"
"Keystone Prep High School","Tampaodessa","FL","keystone-prep-high-school-tampaodessa-fl","1"
"Keystone Smiles Alternative Learning Center","Knox","PA","keystone-smiles-alternative-learning-center-knox-pa","1"
"Keytesville High","Keytesville","MO","keytesville-high-keytesville-mo","1"
"Khalil Gibran International Academy","Brooklyn","NY","khalil-gibran-international-academy-brooklyn-ny","1"
"Ki Charter Academy","San Marcos","TX","ki-charter-academy-san-marcos-tx","1"
"Kiana School","Kiana","AK","kiana-school-kiana-ak","1"
"Kickapoo High","Springfield","MO","kickapoo-high-springfield-mo","1"
"Kickapoo High","Viola","WI","kickapoo-high-viola-wi","1"
"Kickapoo Nation School","Powhattan","KS","kickapoo-nation-school-powhattan-ks","1"
"Kids Community College Charter High School","Riverview","FL","kids-community-college-charter-high-school-riverview-fl","1"
"Kids First Academy","Milford","DE","kids-first-academy-milford-de","1"
"Kids Peace Athlete Center School","Orefield","PA","kids-peace-athlete-center-school-orefield-pa","1"
"Kids World School & Cornerstone Academy of La","Los Angeles","CA","kids-world-school-cornerstone-academy-of-la-los-angeles-ca","1"
"Kidspeace","Bowdon","GA","kidspeace-bowdon-ga","1"
"Kidspeace National Centers of New England","Ellsworth","ME","kidspeace-national-centers-of-new-england-ellsworth-me","1"
"Kiefer Hs","Kiefer","OK","kiefer-hs-kiefer-ok","1"
"Kiefer School","Peoria","IL","kiefer-school-peoria-il","1"
"Kiel Eschool","Kiel","WI","kiel-eschool-kiel-wi","1"
"Kiel High","Kiel","WI","kiel-high-kiel-wi","1"
"Kihei Charter School","Kihei","HI","kihei-charter-school-kihei-hi","1"
"Kiita Learning Community","Utqiagvik","AK","kiita-learning-community-utqiagvik-ak","1"
"Kilbourne High School","Kilbourne","LA","kilbourne-high-school-kilbourne-la","1"
"Kilgore H S","Kilgore","TX","kilgore-h-s-kilgore-tx","1"
"Killdeer High School","Killdeer","ND","killdeer-high-school-killdeer-nd","1"
"Killeen H S","Killeen","TX","killeen-h-s-killeen-tx","1"
"Killeen Isd Career Center","Killeen","TX","killeen-isd-career-center-killeen-tx","1"
"Killeen Isd Early College H S","Fort Hood","TX","killeen-isd-early-college-h-s-fort-hood-tx","1"
"Killeen Jjaep","Killeen","TX","killeen-jjaep-killeen-tx","1"
"Killian Hill Christian School","Lilburn","GA","killian-hill-christian-school-lilburn-ga","1"
"Killingly High School","Dayville","CT","killingly-high-school-dayville-ct","1"
"Killington Mountain School","Killington","VT","killington-mountain-school-killington-vt","1"
"Kilmer Center","Vienna","VA","kilmer-center-vienna-va","1"
"Kim Fluker Information Technology School","Slidell,","LA","kim-fluker-information-technology-school-slidell-la","1"
"Kim Undivided High School","Kim","CO","kim-undivided-high-school-kim-co","1"
"Kimball High School - 01","Kimball","SD","kimball-high-school-01-kimball-sd","1"
"Kimball Jr/Sr High School","Kimball","NE","kimball-jr-sr-high-school-kimball-ne","1"
"Kimball Secondary","Kimball","MN","kimball-secondary-kimball-mn","1"
"Kimberly High","Kimberly","WI","kimberly-high-kimberly-wi","1"
"Kimberly High School","Kimberly","ID","kimberly-high-school-kimberly-id","1"
"Kimberton Waldorf School","Kimberton","PA","kimberton-waldorf-school-kimberton-pa","1"
"Kimbrough Middle","Mesquite","TX","kimbrough-middle-mesquite-tx","1"
"Kimmel Alternative School","Altoona","PA","kimmel-alternative-school-altoona-pa","1"
"Kimpton Middle School","Munroe Falls","OH","kimpton-middle-school-munroe-falls-oh","1"
"Kinder High School","Kinder","LA","kinder-high-school-kinder-la","1"
"Kindle Farm School","Newfane","VT","kindle-farm-school-newfane-vt","1"
"Kindred High School","Kindred","ND","kindred-high-school-kindred-nd","1"
"King (Martin Luther) High (Continuation)","Davis","CA","king-martin-luther-high-continuation-davis-ca","1"
"King City High","King City","CA","king-city-high-king-city-ca","1"
"King City High","King City","MO","king-city-high-king-city-mo","1"
"King College Prep High School","Chicago","IL","king-college-prep-high-school-chicago-il","1"
"King Cove School","King Cove","AK","king-cove-school-king-cove-ak","1"
"King George High","King George","VA","king-george-high-king-george-va","1"
"King H S","Corpus Christi","TX","king-h-s-corpus-christi-tx","1"
"King High School","Tampa","FL","king-high-school-tampa-fl","1"
"King High School","Detroit","MI","king-high-school-detroit-mi","1"
"King International","Milwaukee","WI","king-international-milwaukee-wi","1"
"King Kekaulike High School","Pukalani","HI","king-kekaulike-high-school-pukalani-hi","1"
"King Martin Luther Hs","Philadelphia","PA","king-martin-luther-hs-philadelphia-pa","1"
"King Philip Regional High","Wrentham","MA","king-philip-regional-high-wrentham-ma","1"
"King William High","King William","VA","king-william-high-king-william-va","1"
"King's Academy","Jonesboro","IN","king-s-academy-jonesboro-in","1"
"King's Academy","Charlotte","NC","king-s-academy-charlotte-nc","1"
"King's Fork High","Suffolk","VA","king-s-fork-high-suffolk-va","1"
"King's Ridge Christian School","Alpharetta","GA","king-s-ridge-christian-school-alpharetta-ga","1"
"King's Schools","Shoreline","WA","king-s-schools-shoreline-wa","1"
"King's Way Christian School","Douglasville","GA","king-s-way-christian-school-douglasville-ga","1"
"King-Chavez Community High","San Diego","CA","king-chavez-community-high-san-diego-ca","1"
"King/Drew Medical Magnet High","Los Angeles","CA","king-drew-medical-magnet-high-los-angeles-ca","1"
"Kingdom Academy of Bluffton","Bluffton","IN","kingdom-academy-of-bluffton-bluffton-in","1"
"Kingdom Christian Academy & Preparatory School","Columbus","GA","kingdom-christian-academy-preparatory-school-columbus-ga","1"
"Kingdom Christian Academy Precious Childr","Ocala","FL","kingdom-christian-academy-precious-childr-ocala-fl","1"
"Kingdom Christian School","Kissimmee","FL","kingdom-christian-school-kissimmee-fl","1"
"Kingfisher Hs","Kingfisher","OK","kingfisher-hs-kingfisher-ok","1"
"Kingman Academy of Learning - High School","Kingman","AZ","kingman-academy-of-learning-high-school-kingman-az","1"
"Kingman High","Kingman","KS","kingman-high-kingman-ks","1"
"Kingman High School","Kingman","AZ","kingman-high-school-kingman-az","1"
"Kings Academy","Escondido","CA","kings-academy-escondido-ca","1"
"Kings Canyon Continuation","Dinuba","CA","kings-canyon-continuation-dinuba-ca","1"
"Kings Christian School","Lemoore","CA","kings-christian-school-lemoore-ca","1"
"Kings Collegiate Charter School","Brooklyn","NY","kings-collegiate-charter-school-brooklyn-ny","1"
"Kings County Community","Hanford","CA","kings-county-community-hanford-ca","1"
"Kings County Special Education","Hanford","CA","kings-county-special-education-hanford-ca","1"
"Kings Daughters Hosp. Ep.","Norfolk","VA","kings-daughters-hosp-ep-norfolk-va","1"
"Kings High School","Kings Mills","OH","kings-high-school-kings-mills-oh","1"
"Kings Junior High School","Kings Mills","OH","kings-junior-high-school-kings-mills-oh","1"
"Kings Landing Academy","Huntingtown","MD","kings-landing-academy-huntingtown-md","1"
"Kings Mountain High","Kings Mountain","NC","kings-mountain-high-kings-mountain-nc","1"
"Kings Park High School","Kings Park","NY","kings-park-high-school-kings-park-ny","1"
"Kings River High (Continuation)","Sanger","CA","kings-river-high-continuation-sanger-ca","1"
"Kings Valley Academy","Hanford","CA","kings-valley-academy-hanford-ca","1"
"Kings Valley Academy Ii","Hanford","CA","kings-valley-academy-ii-hanford-ca","1"
"Kings Valley Charter School","Philomath","OR","kings-valley-charter-school-philomath-or","1"
"Kings Way Christian Schools","Vancouver","WA","kings-way-christian-schools-vancouver-wa","1"
"Kingsborough Early College School","Brooklyn","NY","kingsborough-early-college-school-brooklyn-ny","1"
"Kingsbridge International High School","Bronx","NY","kingsbridge-international-high-school-bronx-ny","1"
"Kingsburg High","Kingsburg","CA","kingsburg-high-kingsburg-ca","1"
"Kingsburg Independent Study High","Kingsburg","CA","kingsburg-independent-study-high-kingsburg-ca","1"
"Kingsbury Day School","Washington","DC","kingsbury-day-school-washington-dc","1"
"Kingsbury High","Memphis","TN","kingsbury-high-memphis-tn","1"
"Kingsford High School","Kingsford","MI","kingsford-high-school-kingsford-mi","1"
"Kingsland Junior/Senior High School","Spring Valley","MN","kingsland-junior-senior-high-school-spring-valley-mn","1"
"Kingsley Area High School","Kingsley","MI","kingsley-area-high-school-kingsley-mi","1"
"Kingsley Montgomery School","Waterford","MI","kingsley-montgomery-school-waterford-mi","1"
"Kingsley-Pierson High School","Kingsley","IA","kingsley-pierson-high-school-kingsley-ia","1"
"Kingsman Academy Pcs","Washington","DC","kingsman-academy-pcs-washington-dc","1"
"Kingspoint Christian School","Pasco","WA","kingspoint-christian-school-pasco-wa","1"
"Kingston Academy","Kingston","TN","kingston-academy-kingston-tn","1"
"Kingston Christian Academy","Shreveport","LA","kingston-christian-academy-shreveport-la","1"
"Kingston High","Cadet","MO","kingston-high-cadet-mo","1"
"Kingston High School","Kingston","AR","kingston-high-school-kingston-ar","1"
"Kingston High School","Kingston","MI","kingston-high-school-kingston-mi","1"
"Kingston High School","Kingston","NY","kingston-high-school-kingston-ny","1"
"Kingston High School","Kingston","WA","kingston-high-school-kingston-wa","1"
"Kingston Hs","Kingston","OK","kingston-hs-kingston-ok","1"
"Kingstree Senior High","Kingstree","SC","kingstree-senior-high-kingstree-sc","1"
"Kingsview Christian School","North Bend","OR","kingsview-christian-school-north-bend-or","1"
"Kingsville High","Kingsville","MO","kingsville-high-kingsville-mo","1"
"Kingsway Christian School","Orrville","OH","kingsway-christian-school-orrville-oh","1"
"Kingsway Learning Center","Mountain Ranch","CA","kingsway-learning-center-mountain-ranch-ca","1"
"Kingsway Learning Center Haddonfield Campus","Haddonfield","NJ","kingsway-learning-center-haddonfield-campus-haddonfield-nj","1"
"Kingsway Learning Center-Secondary Program","Moorestown","NJ","kingsway-learning-center-secondary-program-moorestown-nj","1"
"Kingsway Regional High School","Woolwich Twp","NJ","kingsway-regional-high-school-woolwich-twp-nj","1"
"Kingswood Regional High School","Wolfeboro","NH","kingswood-regional-high-school-wolfeboro-nh","1"
"Kingswood School","Winston-Salem","NC","kingswood-school-winston-salem-nc","1"
"Kingswood School","Urbana","IL","kingswood-school-urbana-il","1"
"Kingswood-Oxford School","West Hartford","CT","kingswood-oxford-school-west-hartford-ct","1"
"Kingwood Christian School","Alabaster","AL","kingwood-christian-school-alabaster-al","1"
"Kingwood H S","Kingwood","TX","kingwood-h-s-kingwood-tx","1"
"Kingwood Park H S","Kingwood","TX","kingwood-park-h-s-kingwood-tx","1"
"Kinnelon High School","Kinnelon","NJ","kinnelon-high-school-kinnelon-nj","1"
"Kinney High (Continuation)","Rancho Cordova","CA","kinney-high-continuation-rancho-cordova-ca","1"
"Kinney School","Mount Pleasant","MI","kinney-school-mount-pleasant-mi","1"
"Kinross Correctional Facility","Kincheloe","MI","kinross-correctional-facility-kincheloe-mi","1"
"Kinsella Magnet School of Performing Arts","Hartford","CT","kinsella-magnet-school-of-performing-arts-hartford-ct","1"
"Kinsley Jr/Sr High School","Kinsley","KS","kinsley-jr-sr-high-school-kinsley-ks","1"
"Kinston High","Kinston","NC","kinston-high-kinston-nc","1"
"Kinston School","Kinston","AL","kinston-school-kinston-al","1"
"Kinta Hs","Kinta","OK","kinta-hs-kinta-ok","1"
"Kiona-Benton City High School","Benton City","WA","kiona-benton-city-high-school-benton-city-wa","1"
"Kiowa County High School","Greensburg","KS","kiowa-county-high-school-greensburg-ks","1"
"Kiowa High School","Kiowa","CO","kiowa-high-school-kiowa-co","1"
"Kiowa Hs","Kiowa","OK","kiowa-hs-kiowa-ok","1"
"Kipp Academy Charter School","Bronx","NY","kipp-academy-charter-school-bronx-ny","1"
"Kipp Academy Lynn Charter School","Lynn","MA","kipp-academy-lynn-charter-school-lynn-ma","1"
"Kipp Always Mentally Prepared Charter School","Brooklyn","NY","kipp-always-mentally-prepared-charter-school-brooklyn-ny","1"
"Kipp Atlanta Collegiate","Atlanta","GA","kipp-atlanta-collegiate-atlanta-ga","1"
"Kipp Austin Brave","Austin","TX","kipp-austin-brave-austin-tx","1"
"Kipp Austin Collegiate","Austin","TX","kipp-austin-collegiate-austin-tx","1"
"Kipp Blytheville Collegiate High School","Blytheville","AR","kipp-blytheville-collegiate-high-school-blytheville-ar","1"
"Kipp Booker T Washington","New Orleans","LA","kipp-booker-t-washington-new-orleans-la","1"
"Kipp Columbus","Columbus","OH","kipp-columbus-columbus-oh","1"
"Kipp Dc College Preparatory Academy Pcs","Washington","DC","kipp-dc-college-preparatory-academy-pcs-washington-dc","1"
"Kipp Delta Collegiate High School","Helena","AR","kipp-delta-collegiate-high-school-helena-ar","1"
"Kipp Denver Collegiate High School","Denver","CO","kipp-denver-collegiate-high-school-denver-co","1"
"Kipp Dubois Charter School","Philadelphia","PA","kipp-dubois-charter-school-philadelphia-pa","1"
"Kipp Gaston College Preparatory","Gaston","NC","kipp-gaston-college-preparatory-gaston-nc","1"
"Kipp Generations Collegiate","Houston","TX","kipp-generations-collegiate-houston-tx","1"
"Kipp Houston H S","Houston","TX","kipp-houston-h-s-houston-tx","1"
"Kipp Infinity Charter School","New York","NY","kipp-infinity-charter-school-new-york-ny","1"
"Kipp King Collegiate High","San Lorenzo","CA","kipp-king-collegiate-high-san-lorenzo-ca","1"
"Kipp Memphis Collegiate High School","Memphis","TN","kipp-memphis-collegiate-high-school-memphis-tn","1"
"Kipp Nashville Collegiate High School","Nashville","TN","kipp-nashville-collegiate-high-school-nashville-tn","1"
"Kipp Northeast College Preparatory","Houston","TX","kipp-northeast-college-preparatory-houston-tx","1"
"Kipp Northeast Denver Leadership Academy","Denver","CO","kipp-northeast-denver-leadership-academy-denver-co","1"
"Kipp Nyc Washington Heights Academy Charter School","New York","NY","kipp-nyc-washington-heights-academy-charter-school-new-york-ny","1"
"Kipp Renaissance","New Orleans","LA","kipp-renaissance-new-orleans-la","1"
"Kipp San Francisco College Preparatory","San Francisco","CA","kipp-san-francisco-college-preparatory-san-francisco-ca","1"
"Kipp San Jose Collegiate","San Jose","CA","kipp-san-jose-collegiate-san-jose-ca","1"
"Kipp Star College Prep Charter","New York","NY","kipp-star-college-prep-charter-new-york-ny","1"
"Kipp Sunnyside H S","Houston","TX","kipp-sunnyside-h-s-houston-tx","1"
"Kipp University Prep H S","San Antonio","TX","kipp-university-prep-h-s-san-antonio-tx","1"
"Kirby Dorothy Camp","City of Commerce","CA","kirby-dorothy-camp-city-of-commerce-ca","1"
"Kirby High","Memphis","TN","kirby-high-memphis-tn","1"
"Kirby High School","Kirby","AR","kirby-high-school-kirby-ar","1"
"Kirbyville H S","Kirbyville","TX","kirbyville-h-s-kirbyville-tx","1"
"Kirk Academy","Grenada","MS","kirk-academy-grenada-ms","1"
"Kirksville Area Tech. Ctr.","Kirksville","MO","kirksville-area-tech-ctr-kirksville-mo","1"
"Kirksville Sr. High","Kirksville","MO","kirksville-sr-high-kirksville-mo","1"
"Kirkwood Sr. High","Kirkwood","MO","kirkwood-sr-high-kirkwood-mo","1"
"Kirov Academy of Ballet of Washington D.C.","Washington","DC","kirov-academy-of-ballet-of-washington-d-c-washington-dc","1"
"Kirtland High School","Kirtland","OH","kirtland-high-school-kirtland-oh","1"
"Kiski Area Hs","Vandergrift","PA","kiski-area-hs-vandergrift-pa","1"
"Kit Carson International Academy","Sacramento","CA","kit-carson-international-academy-sacramento-ca","1"
"Kit Carson Junior-Senior High School","Kit Carson","CO","kit-carson-junior-senior-high-school-kit-carson-co","1"
"Kitsap Co Detention Ctr","Port Orchard","WA","kitsap-co-detention-ctr-port-orchard-wa","1"
"Kittatinny Regional High School","Newton","NJ","kittatinny-regional-high-school-newton-nj","1"
"Kittitas High School","Kittitas","WA","kittitas-high-school-kittitas-wa","1"
"Kittson Central Secondary","Hallock","MN","kittson-central-secondary-hallock-mn","1"
"Klahowya Secondary","Silverdale","WA","klahowya-secondary-silverdale-wa","1"
"Klamath Basin Behavural Health","Klamath Falls","OR","klamath-basin-behavural-health-klamath-falls-or","1"
"Klamath Learning Center","Klamath Falls","OR","klamath-learning-center-klamath-falls-or","1"
"Klamath Union High School","Klamath Falls","OR","klamath-union-high-school-klamath-falls-or","1"
"Klawock City School","Klawock","AK","klawock-city-school-klawock-ak","1"
"Kleb Int","Klein","TX","kleb-int-klein-tx","1"
"Klein Annex","Klein","TX","klein-annex-klein-tx","1"
"Klein Cain H S","Klein","TX","klein-cain-h-s-klein-tx","1"
"Klein Collins H S","Spring","TX","klein-collins-h-s-spring-tx","1"
